"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1977,0,1.7,0,13.6,0,0,6,2.7,0,0.2,0,2.8,0.2,0,2.9,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,1.5,0.4,0,0,11.6,0.5,3,0,0,0.1,0,2.9,0.7,0,3.6,0,0,0,0.1,0.1,0,0,0,"0.7,"
1978,0,1.5,0,14.1,0,0,4.9,2.7,0,0.2,0,2.4,0.3,0,3.1,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,1.5,0.4,0,0,13.5,0.6,3.2,0,0,0.1,0,2.1,0.8,0,3.5,0,0,0,0,0.1,0,0,0,"0.7,"
1979,0,1.5,0,12.7,0,0,5.4,3.6,0,0.3,0,2.4,0.1,0,4.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6,0.2,0,0,11.8,0.2,1.7,0,0,0.1,0,1.4,0.3,0,3.1,0,0,0,0,0.1,0,0,0,"0.7,"
1980,0,1.3,0,11.6,0,0,4,3.1,0,0.4,0,2.1,0.4,0,4,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0.7,0.2,0,0,10,0.3,1.7,0,0,0.1,0,2.5,0.4,0,2.9,0,0,0,0,0.1,0,0,0,"0.7,"
1981,0,1.2,0,11.4,0,0,2.8,3,0,0.3,0,1.9,0.3,0,4.1,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0.9,0.3,0,0,9.8,0.3,1.6,0,0,0.1,0,3.4,0.4,0,3,0,0,0,0,0.1,0,0,0,"0.7,"
1982,0,1.2,0,11.3,0,0,3.4,2.7,0,0.2,0,2,0.4,0,4.7,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,1.2,0.4,0,0,9.3,0.4,1.8,0,0,0.1,0,3.4,0.4,0,3.3,0,0,0,0,0.1,0,0,0,"0.7,"
1983,0,1.1,0,11.1,0,0,3.2,2.6,0,0.3,0,1.6,0.4,0,4.4,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,1.4,0.4,0,0,12.3,0.4,2.6,0,0,0.1,0,3.8,0.5,0,4,0,0,0,0,0.1,0,0,0,"0.7,"
1984,0,1.3,0,11.8,0,0,3,2.7,0,0.3,0,2.3,0.3,0,4.1,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,1.2,0.5,0,0,11.2,0.5,2.4,0,0,0.1,0,3.3,0.2,0,3.4,0,0,0,0.1,0.1,0,0,0,"0.7,"
1985,0,1,0,10.5,0,0,3.1,2.7,0,0.2,0,1.6,0.2,0,4.4,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1,0.4,0,0,9.6,0.3,2.4,0,0,0.1,0,3,0.3,0,3.4,0,0,0,0,0.1,0,0,0,"0.7,"
1986,0,1.1,0,10.1,0,0,2.9,2.5,0,0.2,0,1.7,0.2,0,4.3,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,1,0.5,0,0,9.4,0.3,2.4,0,0,0.1,0,3.1,0.2,0,3.7,0,0,0,0,0.1,0,0.1,0,"0.7,"
1987,0,1.1,0,9.7,0,0,2.9,2.8,0,0.2,0,1.7,0.3,0,4.4,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0.9,0.4,0,0,10,0.3,2.1,0,0,0.1,0,3.2,0.3,0,3.2,0,0,0,0,0.1,0,0.1,0,"0.7,"
1988,0,1.2,0,10,0,0,3.4,3,0,0.1,0,1.8,0.5,0,4.4,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,0.7,0,0,11,0.4,2.6,0,0,0.1,0,3.2,0.3,0,3.2,0,0,0,0,0.1,0,0.1,0,"0.7,"
1989,0,1.2,0,10.3,0,0,4.7,3,0,0.4,0,1.7,0.3,0,4.4,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1.2,0.7,0,0,12.3,0.4,2.6,0,0,0.1,0,3.4,0.4,0,2.9,0,0,0,0,0.1,0,0.1,0,"0.7,"
1990,0,1.2,0,11.3,0,0,4.5,2.8,0,0.3,0,1.7,0.2,0,4.4,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,1.3,0.7,0.1,0,11.7,0.3,2.7,0,0,0.1,0,3.1,0.4,0,2.9,0,0,0,0,0.1,0,0.1,0,"0.7,"
1991,0,1.2,0,10.5,0,0,4.2,2.7,0,0.4,0,1.7,0.4,0,4.5,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,1,0.5,0.1,0,10.7,0.4,2.6,0,0,0.1,0,2.9,0.4,0,3,0,0,0,0,0.1,0,0.1,0,"0.7,"
1992,0,1.1,0,11.1,0,0,4.2,2.8,0,0.4,0,1.7,0.4,0,4.3,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,1.4,0.1,0.1,0,10.2,0.4,2.6,0,0,0.1,0,2.5,0.4,0,3,0,0,0,0,0.1,0,0.1,0,"0.7,"
1993,0,1.1,0,10.2,0,0,4.2,2.7,0,0.4,0,1.7,0.4,0,4.4,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,1.5,0.1,0.1,0,9.6,0.4,2.6,0,0,0.1,0,2.6,0.5,0,3,0,0,0,0,0.1,0,0.1,0,"0.7,"
1994,0,1.1,0,9.7,0,0,4.7,2.6,0,0.5,0,1.6,0.9,0,4.7,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,1.5,0.1,0.1,0,9.5,0.4,2.6,0,0,0.1,0,1.7,0.5,0,3.2,0,0,0,0.2,0.1,0,0.1,0,"0.7,"
1995,0,1.1,0,9.2,0,0,5.1,2.4,0,0.5,0,1.4,0.9,0,4.9,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,1.3,0.1,0.1,0,8.6,0.3,2.6,0,0,0.1,0,1.7,0.6,0,3.2,0,0,0,0.2,0.1,0,0.1,0,"0.6,"
1996,0,1.1,0,8.7,0,0,6.2,2.5,0,0.5,0,1.3,0.4,0,4.9,0,0,0,0,0,0,0,0,0,0,1.8,0.1,0,0,0,1.3,0.4,0.1,0,6.2,0.1,2.6,0,0,0.1,0,1.7,0.4,0,2.2,0,0,0,0.2,0.1,0,0.1,0,"0.6,"
1997,0,1,0,9.1,0.1,0,6.2,2.3,0,0.7,0,1.1,0.7,0,4.9,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.5,0.3,0,0,5.6,0.4,2.5,0,0,0.1,0,1.7,0.4,0,2.6,0,0,0,0,0.1,0,0.1,0,"0.6,"
1998,0,1.1,0,9,0.1,0,5.3,2.4,0,0.7,0,1.5,1.1,0,4.7,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.5,0.7,0.1,0,9.1,0.4,2.6,0,0,0.1,0,2.2,0.5,0,2.9,0,0,0,0,0.1,0,0.1,0,"0.6,"
1999,0,1.1,0,9.1,0.1,0,5.8,2.2,0,0.9,0,1.5,0.8,0,4.5,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1,0.9,0.1,0,9.1,0.3,3.1,0,0,0.1,0,2.1,0.5,0,3,0,0,0.1,0,0,0,0.1,0,"0.6,"
2000,0,1,0,8.8,0.1,0,5.9,2.1,0,0.9,0,1.3,1.1,0,4.5,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.9,1.2,0.1,0,8.6,0.3,3.1,0,0,0.1,0,2.4,0.6,0,3,0,0,0,0,0,0,0.2,0,"0.6,"
2001,0,1.1,0,8.8,0.1,0,5.9,2,0,0.7,0,1.4,0.5,0,4.6,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.9,1.4,0.1,0,10.8,0.3,2.9,0,0,0.1,0,2.5,0.6,0,3,0,0,0.2,0.2,0,0,0.2,0,"0.6,"
2002,0,1.1,0,9.1,0.1,0,6,1.9,0,0.8,0,1.4,1.2,0,4.5,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.9,1.3,0.2,0,10.9,0.4,2.9,0,0,0.1,0,2.4,0.6,0,3,0,0,0.3,0.1,0,0,0.2,0,"0.6,"
2003,0,1,0,10.5,0.1,0,5.9,2,0,0.9,0,1.3,1.5,0,4.2,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,1,1.1,0.3,0,10.4,0.5,3,0,0,0.1,0,2.6,0.6,0,3,0,0,0.3,0.1,0,0,0.2,0,"0.6,"
2004,0,1,0,11.2,0.1,0,5.6,2,0,0.8,0,1.3,2.2,0,4.1,0,0,0,0,0,0,0,0,0,0,1.7,0.4,0,0,0,1,0.4,0.2,0,8.9,0.4,3,0,0,0.1,0,2.4,0.6,0,2.9,0,0,0.3,0.1,0,0,0.2,0,"0.6,"
2005,0,1,0,11.5,0.1,0,5.3,2,0,0.9,0,1.6,2.9,0,3.7,0,0,0,0,0,0,0,0,0,0,1.7,0.7,0,0,0,1.5,0.7,0.2,0,8.5,1,2.9,0,0,0,0,2.4,0.6,0,2.8,0,0,0.3,0.1,0,0,0.2,0,"0.6,"
2006,0,1.1,0,11,0.1,0,5,2,0,0.8,0,1.6,3,0,3.6,0,0,0,0,0,0,0,0,0,0,1.6,0.5,0,0,0,1.5,0.8,0.2,0,6.9,0.6,2.9,0,0,0.1,0,2.4,0.6,0,2.7,0,0,0.2,0,0,0,0.2,0,"0.7,"
2007,0,1,0,12.5,0.1,0,4.9,2,0,0.9,0,1.5,2.4,0,3.6,0,0,0,0,0,0,0,0,0,0,1.7,0.4,0,0,0,1.5,0.9,0.2,0,7.2,0.7,2.9,0,0,0.1,0,2.4,0.6,0,2.6,0,0,0.2,0,0,0,0.2,0,"0.8,"
2008,0,1,0,12.2,0.1,0,5,2.1,0,0.8,0,1.4,2,0,3.5,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,1.5,0.7,0.1,0,6.8,0.4,2.9,0,0,0.1,0,2.4,0.6,0,2.6,0,0,0.2,0,0,0,0.2,0,"0.7,"
2009,0,1,0,12.1,0.1,0,4.5,2.2,0,0.9,0,1.3,2.9,0,3.5,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1.5,0.6,0.3,0,6.7,0.2,2.9,0,0,0.1,0,2.4,0.6,0,2.6,0,0,0.2,0,0,0,0.2,0,"0.8,"
