"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,57,88,7,0,318,0,0,252,0,0,219,0,99,0,0,12,0,0,0,0,1,558,0,3,0,30,0,0,0,0,0,0,0,0,169,0,0,0,1,83,17,185,0,19,1,0,0,132,0,3,0,"9,"
1962,0,0,59,91,8,0,341,0,0,211,0,0,192,0,100,0,0,12,0,0,0,0,1,574,0,3,0,34,0,0,0,0,0,0,0,0,137,0,0,0,1,85,17,188,0,19,1,1,0,135,0,3,0,"9,"
1963,0,0,60,90,8,0,289,0,0,211,0,0,223,0,71,0,0,12,0,0,0,0,1,567,0,4,0,38,0,0,0,0,0,0,0,0,196,0,0,0,1,85,18,188,0,19,1,1,0,135,0,4,0,"10,"
1964,0,0,79,99,8,0,400,0,0,166,0,0,209,0,114,0,0,13,0,0,0,0,1,593,0,4,2,35,0,0,0,0,0,0,0,0,93,0,0,0,1,85,17,188,0,23,1,1,0,140,0,3,0,"11,"
1965,0,0,64,100,8,1,369,0,0,161,0,0,250,0,65,0,0,15,0,0,0,0,1,597,0,7,1,41,0,0,0,0,0,1,0,0,120,0,0,0,2,83,18,194,0,23,1,1,0,125,0,3,0,"11,"
1966,5,0,66,133,8,0,371,0,0,175,0,0,248,0,47,0,0,14,0,0,0,0,1,535,0,5,3,35,0,0,0,0,0,0,0,0,103,0,0,0,1,92,16,191,0,23,1,1,0,140,0,3,0,"10,"
1967,4,0,59,132,14,0,364,0,0,166,0,0,333,0,54,0,0,14,0,0,0,0,1,434,0,11,4,32,0,0,0,0,0,1,0,0,119,0,0,0,1,92,18,190,0,22,0,0,0,138,0,3,0,"10,"
1968,5,0,59,124,13,0,345,0,0,164,0,0,326,0,51,0,0,15,0,0,0,0,2,420,0,11,5,31,0,0,0,0,0,1,0,0,143,0,0,0,2,91,16,192,0,21,1,0,0,136,1,3,0,"12,"
1969,7,0,66,125,20,0,301,0,0,162,0,0,279,0,41,0,0,15,0,0,0,0,2,498,0,13,5,26,0,0,3,0,0,1,0,0,117,0,0,0,2,90,16,190,0,21,4,1,0,118,4,3,0,"12,"
1970,7,0,67,126,20,0,310,0,0,225,0,0,204,0,35,0,0,15,0,0,0,0,2,473,0,8,5,38,0,0,3,0,0,0,0,0,97,0,0,0,2,90,17,189,0,20,1,1,0,145,2,3,0,"11,"
1971,6,0,57,136,16,0,299,0,0,201,0,0,240,0,39,0,0,16,0,0,0,0,2,465,0,7,8,24,0,0,8,0,0,1,0,0,93,0,0,0,2,90,17,198,0,17,2,1,0,148,1,4,0,"12,"
1972,5,0,54,114,14,0,304,0,0,158,0,0,265,0,38,0,0,15,0,0,0,0,2,477,0,5,10,24,0,0,3,0,0,1,0,0,95,0,0,0,2,90,15,194,0,16,1,2,0,159,1,3,0,"12,"
1973,5,0,51,104,14,0,246,0,0,215,0,0,303,0,12,0,0,15,0,0,0,0,0,502,0,0,4,17,0,0,0,0,0,0,0,0,85,0,0,0,0,83,14,203,0,16,0,0,0,170,1,2,0,"10,"
1974,5,0,39,83,2,0,259,0,0,189,0,0,225,0,18,0,0,16,0,0,0,0,0,505,0,0,7,18,0,0,0,0,0,0,0,0,78,0,0,0,0,85,12,209,0,16,0,0,0,125,1,0,0,"11,"
1975,5,0,48,92,0,0,198,0,0,200,0,0,206,0,39,0,0,16,0,0,0,0,0,522,0,0,7,19,0,0,0,0,0,0,0,0,67,0,0,0,0,66,5,237,0,15,0,0,0,98,1,0,0,"11,"
