year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.8,0,0.8,185.8,1.6,89.6,1.4,0,38.1,0.3,0.3,4.7,24.1,13.2,1.4,3.3,0,0,330.4,0,0,75.3,0,57.5,0,5.5,1.1,0,1.6,0,0,1.1,0,1.1,4.1,1.4,3.3,0,0.3,2.5,1.4,1.1,2.7,1.1,27.4,6.8,1.1,13.7,0,91.8,5.2,7.9,3,43.6
1962,0.5,0,0.5,194.8,1.6,87.1,1.4,0,39.7,0.3,0.3,4.9,31,11,2.2,5.5,0,1.1,350.7,0,0,75.9,0,55.3,0,5.2,0.8,0,1.6,0,0.3,1.1,0,1.6,4.7,1.1,3,0,0.3,2.2,1.1,1.4,2.7,1.1,23.3,5.8,1.1,13.2,0,77.5,4.7,7.7,4.1,50.1
1963,0.8,0,0.5,208.5,1.6,83,1.1,0,39.5,0.3,0.3,5.2,26,10.1,5.8,9,0,0.3,351.8,0,0,78.6,0,57.5,0,4.9,0.8,0,2.5,0,0.3,0.8,0,1.6,3.8,1.1,3.3,0,0.3,1.9,0.3,1.1,2.5,1.1,25.5,6,1.1,13.4,0,71.2,1.9,7.4,4.1,42.5
1964,0.5,0,0.8,205.5,1.9,77.8,1.4,0,42.7,0.5,0.5,5.8,30.4,9.9,0.5,7.7,0,3.8,336.4,0,0,78.1,0,58.1,0,5.8,0.8,0,2.2,0,0.3,1.1,0,1.9,4.1,1.1,3,0,0.3,1.6,0.3,1.4,3,1.1,14,6,2.2,14.2,0,83.8,2.5,8.2,4.1,40.8
1965,0.8,0,0.3,203.3,1.9,78.9,1.1,0,36.2,0.3,0.5,6.3,37,11.2,2.5,5.2,0,4.7,322.5,0,0,91.2,0,57.5,0,5.2,1.1,0,3.3,0,0.3,1.1,0,1.6,4.1,1.1,2.7,0,0.5,1.6,0,1.1,3,1.1,19.5,6,2.5,14.2,0,83.8,2.5,7.9,3.6,40.3
1966,0.5,0,0.3,209.6,2.2,50.4,1.1,0,46,0.3,0.5,6.3,36.4,11.8,3,6.3,0,1.4,322.2,0,0,78.9,0,57.8,0,5.5,1.6,0,3,0,0.3,1.1,0,1.6,4.9,0.8,2.7,0,0.5,2.2,0.5,1.4,3.6,1.1,32.1,6,2.2,12.9,0,89.3,2.2,8.5,4.1,41.1
1967,0.5,0,0.3,213.2,2.2,46.8,1.4,0,43.8,0.3,0.3,6.8,40.5,11.2,3.3,7.1,0,2.2,324.7,0,0,73.4,0,58.9,0,5.2,1.6,0,4.7,0,0.3,1.4,0,1.4,4.7,0.8,2.2,0,0.5,1.9,0.5,1.1,3.3,1.1,35.6,5.8,2.2,13.4,0,85.8,2.2,8.8,4.4,33.2
1968,0.5,0,0.3,226.6,2.5,46.6,0.8,0,42.2,0.3,0.3,6.8,42.2,11,3.3,7.1,0,3,316.4,0,0,81.6,0,57.3,0,5.5,1.9,0,3,1.4,0.3,1.6,0,1.9,4.4,1.1,2.5,0,0.5,1.9,0.8,1.1,3,1.1,30.4,5.8,0.8,9,0,104.9,1.9,8.5,3.3,61.6
1969,0.5,0,1.1,215.3,2.7,56.7,1.1,0,42.2,0.3,0.3,7.4,47.7,11,3.3,7.7,0,4.1,327.9,0,0,98.9,0,57,0,4.1,1.4,0,2.7,0.5,0.3,1.4,0.5,1.6,4.7,1.1,2.7,0,0.5,1.9,0.5,1.1,3,1.1,28.8,5.8,1.1,7.9,0,101.6,3.6,9.6,3.6,59.7
1970,0.5,0,1.1,224.7,2.7,67.7,1.6,1.4,35.9,0.3,0.3,7.9,44.7,10.4,2.2,7.4,0,3.3,330.7,0,0,85.8,0,57.8,0,4.1,1.6,0,3.3,0.3,0.3,1.4,0.3,1.6,4.4,1.1,2.7,0,0.5,1.6,0.8,1.1,3.6,1.1,39.7,5.2,1.6,6.6,0,109.6,1.9,9.3,3.3,64.4
1971,0.5,0,0.8,216.4,2.7,73.4,1.4,0.8,35.3,0.5,0.3,7.7,43.6,11,1.6,4.7,0,2.7,344.7,0,0,78.9,0,57.8,0,3.8,1.1,0,6.3,0,0.3,1.4,0,1.4,4.1,0.8,2.5,0,0.8,1.9,0.5,1.1,3.3,1.1,38.4,5.5,1.6,7.9,0,84.4,1.6,8.5,3,58.1
